date,ticket_id,agent_id,support_cost,sla_met,first_contact_resolution,csat_score
2025-01-08,TCK05317,AGT0178,15995.99,Yes,Yes,4.88
2025-01-09,TCK05318,AGT0071,56444.57,Yes,No,4.37
2025-01-10,TCK05319,AGT0209,41137.52,Yes,Yes,4.46
2025-01-11,TCK05320,AGT0219,70500.28,Yes,Yes,4.36
2025-01-12,TCK05321,AGT0079,95592.96,Yes,Yes,4.83
2025-01-13,TCK05322,AGT0082,53704.75,Yes,Yes,4.82
2025-01-14,TCK05323,AGT0041,51957.12,Yes,Yes,4.22
2025-01-15,TCK05324,AGT0272,68912.63,Yes,Yes,4.72
2025-01-16,TCK05325,AGT0190,19314.78,Yes,Yes,5.0
2025-01-17,TCK05326,AGT0172,32815.56,Yes,Yes,4.53
2025-01-18,TCK05327,AGT0006,92708.14,Yes,Yes,4.69
2025-01-19,TCK05328,AGT0154,70294.84,Yes,Yes,4.82
2025-01-20,TCK05329,AGT0009,11209.96,Yes,Yes,4.2
2025-01-21,TCK05330,AGT0033,28416.29,Yes,Yes,4.65
2025-01-22,TCK05331,AGT0035,71455.35,Yes,No,4.98
2025-01-23,TCK05332,AGT0005,78795.93,Yes,Yes,4.42
2025-01-24,TCK05333,AGT0214,85587.36,Yes,Yes,4.85
2025-01-25,TCK05334,AGT0133,36295.91,Yes,No,4.61
2025-01-26,TCK05335,AGT0284,93792.57,Yes,No,4.4
2025-01-27,TCK05336,AGT0125,59765.22,Yes,Yes,4.57
2025-01-28,TCK05337,AGT0173,72688.51,Yes,Yes,4.44
2025-01-29,TCK05338,AGT0151,63706.5,Yes,No,4.33
2025-01-30,TCK05339,AGT0025,21046.6,Yes,Yes,4.52
2025-01-31,TCK05340,AGT0114,96680.32,Yes,Yes,4.62
2025-02-01,TCK05341,AGT0283,21058.8,No,Yes,4.55
2025-02-02,TCK05342,AGT0074,32939.38,Yes,Yes,4.52
2025-02-03,TCK05343,AGT0165,83226.51,Yes,Yes,4.67
2025-02-04,TCK05344,AGT0188,65673.73,Yes,No,4.76
2025-02-05,TCK05345,AGT0077,85433.42,Yes,No,4.26
2025-02-06,TCK05346,AGT0089,56416.26,Yes,No,4.52
2025-02-07,TCK05347,AGT0175,43929.39,Yes,Yes,4.01
2025-02-08,TCK05348,AGT0020,92966.09,Yes,Yes,4.55
2025-02-09,TCK05349,AGT0053,13262.71,Yes,Yes,4.65
2025-02-10,TCK05350,AGT0183,87051.72,Yes,Yes,4.77
2025-02-11,TCK05351,AGT0221,30773.6,Yes,Yes,4.65
2025-02-12,TCK05352,AGT0178,86386.27,Yes,No,4.76
2025-02-13,TCK05353,AGT0275,22527.7,Yes,Yes,4.62
2025-02-14,TCK05354,AGT0111,62219.71,Yes,Yes,4.4
2025-02-15,TCK05355,AGT0223,89929.71,Yes,No,4.27
2025-02-16,TCK05356,AGT0213,52618.57,Yes,Yes,4.52
2025-02-17,TCK05357,AGT0058,77191.0,Yes,Yes,4.37
2025-02-18,TCK05358,AGT0108,82420.45,Yes,No,4.56
2025-02-19,TCK05359,AGT0156,76284.48,Yes,Yes,4.45
2025-02-20,TCK05360,AGT0190,93279.68,Yes,No,4.73
2025-02-21,TCK05361,AGT0199,50215.08,Yes,Yes,4.61
2025-02-22,TCK05362,AGT0195,25581.29,Yes,No,4.73
2025-02-23,TCK05363,AGT0034,14303.0,Yes,Yes,4.73
2025-02-24,TCK05364,AGT0245,32181.39,Yes,Yes,4.55
2025-02-25,TCK05365,AGT0236,22887.78,Yes,Yes,4.56
2025-02-26,TCK05366,AGT0103,60215.39,Yes,Yes,4.75
2025-02-27,TCK05367,AGT0006,26645.08,Yes,Yes,5.0
2025-02-28,TCK05368,AGT0282,13504.03,Yes,No,4.3
2025-03-01,TCK05369,AGT0000,13239.08,Yes,Yes,4.61
2025-03-02,TCK05370,AGT0218,84841.25,Yes,No,4.24
2025-03-03,TCK05371,AGT0229,63230.49,Yes,Yes,4.59
2025-03-04,TCK05372,AGT0171,42227.68,Yes,Yes,4.4
2025-03-05,TCK05373,AGT0086,90480.52,Yes,Yes,4.56
2025-03-06,TCK05374,AGT0040,16317.7,Yes,No,4.65
2025-03-07,TCK05375,AGT0122,98228.99,Yes,Yes,4.45
2025-03-08,TCK05376,AGT0297,65466.26,Yes,Yes,4.06
2025-03-09,TCK05377,AGT0177,26511.78,Yes,Yes,5.0
2025-03-10,TCK05378,AGT0062,71116.22,Yes,Yes,4.85
2025-03-11,TCK05379,AGT0164,78704.31,Yes,No,4.56
2025-03-12,TCK05380,AGT0186,48640.85,Yes,Yes,4.33
2025-03-13,TCK05381,AGT0208,87546.93,Yes,No,4.63
2025-03-14,TCK05382,AGT0226,23565.92,Yes,Yes,4.71
2025-03-15,TCK05383,AGT0047,35095.38,Yes,No,4.83
2025-03-16,TCK05384,AGT0223,18414.31,Yes,Yes,4.86
2025-03-17,TCK05385,AGT0002,28979.01,Yes,Yes,4.92
2025-03-18,TCK05386,AGT0174,31485.59,Yes,Yes,4.08
2025-03-19,TCK05387,AGT0098,92586.99,Yes,Yes,4.51
2025-03-20,TCK05388,AGT0115,17029.87,Yes,Yes,4.9
2025-03-21,TCK05389,AGT0269,48467.36,Yes,Yes,4.32
2025-03-22,TCK05390,AGT0252,57915.88,Yes,Yes,4.97
2025-03-23,TCK05391,AGT0094,90882.37,Yes,Yes,5.0
2025-03-24,TCK05392,AGT0272,99792.66,Yes,Yes,4.96
2025-03-25,TCK05393,AGT0023,77804.93,Yes,Yes,4.8
2025-03-26,TCK05394,AGT0115,97371.19,Yes,Yes,4.47
2025-03-27,TCK05395,AGT0150,80839.1,Yes,No,4.68
2025-03-28,TCK05396,AGT0049,96688.24,Yes,Yes,4.2
2025-03-29,TCK05397,AGT0205,73654.37,Yes,Yes,4.37
2025-03-30,TCK05398,AGT0078,17178.71,Yes,Yes,4.39
2025-03-31,TCK05399,AGT0069,46172.82,Yes,Yes,4.62
2025-01-01,TCK05400,AGT0026,68193.76,Yes,Yes,4.48
2025-01-02,TCK05401,AGT0270,41564.67,Yes,Yes,4.68
2025-01-03,TCK05402,AGT0049,34604.55,Yes,Yes,4.86
2025-01-04,TCK05403,AGT0291,61965.93,Yes,Yes,4.39
2025-01-05,TCK05404,AGT0246,94015.17,Yes,No,4.64
2025-01-06,TCK05405,AGT0263,13148.37,Yes,Yes,4.48
2025-01-07,TCK05406,AGT0078,79230.81,Yes,No,4.66
2025-01-08,TCK05407,AGT0189,75045.46,Yes,No,4.81
2025-01-09,TCK05408,AGT0046,96755.81,Yes,Yes,4.88
2025-01-10,TCK05409,AGT0188,93764.01,Yes,Yes,4.8
2025-01-11,TCK05410,AGT0255,78600.93,Yes,Yes,4.72
2025-01-12,TCK05411,AGT0221,56836.79,Yes,Yes,4.17
2025-01-13,TCK05412,AGT0240,28384.08,No,Yes,4.28
2025-01-14,TCK05413,AGT0268,59071.21,Yes,Yes,4.35
2025-01-15,TCK05414,AGT0000,78881.68,Yes,Yes,4.71
2025-01-16,TCK05415,AGT0033,90610.23,Yes,Yes,4.21
2025-01-17,TCK05416,AGT0078,81074.08,Yes,No,4.7
2025-01-18,TCK05417,AGT0235,27574.02,Yes,No,4.68
2025-01-19,TCK05418,AGT0097,63971.77,Yes,Yes,4.02
2025-01-20,TCK05419,AGT0081,39895.61,No,Yes,4.27
2025-01-21,TCK05420,AGT0191,10828.51,Yes,Yes,4.91
2025-01-22,TCK05421,AGT0252,28019.88,Yes,No,4.81
2025-01-23,TCK05422,AGT0037,20189.86,Yes,No,4.34
2025-01-24,TCK05423,AGT0013,85844.72,Yes,Yes,4.29
2025-01-25,TCK05424,AGT0208,33265.56,Yes,Yes,3.86
2025-01-26,TCK05425,AGT0088,35622.82,Yes,Yes,5.0
2025-01-27,TCK05426,AGT0055,96394.29,Yes,Yes,4.61
2025-01-28,TCK05427,AGT0093,44117.81,Yes,Yes,5.0
2025-01-29,TCK05428,AGT0092,10862.71,Yes,Yes,4.54
2025-01-30,TCK05429,AGT0084,35546.15,Yes,No,4.68
2025-01-31,TCK05430,AGT0244,20736.96,Yes,Yes,4.87
2025-02-01,TCK05431,AGT0021,19252.77,Yes,No,5.0
2025-02-02,TCK05432,AGT0290,16973.86,Yes,Yes,4.75
2025-02-03,TCK05433,AGT0271,63393.35,Yes,Yes,4.6
2025-02-04,TCK05434,AGT0121,27041.3,Yes,Yes,4.61
2025-02-05,TCK05435,AGT0127,42511.85,Yes,No,4.29
2025-02-06,TCK05436,AGT0112,87581.59,Yes,Yes,4.49
2025-02-07,TCK05437,AGT0272,48190.43,Yes,No,4.62
2025-02-08,TCK05438,AGT0129,92412.22,Yes,Yes,5.0
2025-02-09,TCK05439,AGT0131,54814.42,Yes,Yes,4.47
2025-02-10,TCK05440,AGT0084,45895.3,Yes,Yes,4.92
2025-02-11,TCK05441,AGT0080,77535.0,Yes,No,4.58
2025-02-12,TCK05442,AGT0068,16585.76,Yes,Yes,4.97
2025-02-13,TCK05443,AGT0147,18053.05,Yes,Yes,4.8
2025-02-14,TCK05444,AGT0015,68677.63,Yes,Yes,4.78
2025-02-15,TCK05445,AGT0104,53824.66,Yes,No,4.89
2025-02-16,TCK05446,AGT0164,81137.37,No,Yes,4.85
2025-02-17,TCK05447,AGT0200,92464.38,Yes,No,4.92
2025-02-18,TCK05448,AGT0196,44953.02,Yes,No,5.0
2025-02-19,TCK05449,AGT0184,63676.9,Yes,Yes,5.0
2025-02-20,TCK05450,AGT0264,55062.7,Yes,Yes,4.74
2025-02-21,TCK05451,AGT0099,98344.96,Yes,Yes,4.47
2025-02-22,TCK05452,AGT0213,84797.6,Yes,Yes,4.71
2025-02-23,TCK05453,AGT0277,92056.39,Yes,Yes,4.02
2025-02-24,TCK05454,AGT0161,32890.61,Yes,No,4.85
2025-02-25,TCK05455,AGT0156,79527.38,Yes,Yes,4.28
2025-02-26,TCK05456,AGT0250,33892.59,Yes,No,4.94
2025-02-27,TCK05457,AGT0096,28786.83,Yes,Yes,5.0
2025-02-28,TCK05458,AGT0017,94983.95,Yes,No,4.16
2025-03-01,TCK05459,AGT0096,11737.4,Yes,No,4.58
2025-03-02,TCK05460,AGT0000,96884.98,Yes,No,4.28
2025-03-03,TCK05461,AGT0215,23433.57,Yes,No,4.08
2025-03-04,TCK05462,AGT0131,83749.43,Yes,No,4.57
2025-03-05,TCK05463,AGT0259,34833.03,Yes,Yes,4.79
2025-03-06,TCK05464,AGT0124,41563.21,Yes,Yes,4.83
2025-03-07,TCK05465,AGT0081,29508.19,Yes,Yes,4.65
2025-03-08,TCK05466,AGT0282,62696.26,Yes,Yes,4.1
2025-03-09,TCK05467,AGT0170,41328.6,Yes,Yes,4.64
2025-03-10,TCK05468,AGT0058,69165.37,Yes,Yes,4.15
2025-03-11,TCK05469,AGT0031,11408.26,Yes,No,4.17
2025-03-12,TCK05470,AGT0160,15793.74,Yes,Yes,4.3
2025-03-13,TCK05471,AGT0283,18969.5,Yes,No,4.91
2025-03-14,TCK05472,AGT0105,47709.43,Yes,Yes,4.76
2025-03-15,TCK05473,AGT0104,83331.66,Yes,Yes,4.7
2025-03-16,TCK05474,AGT0227,89936.01,Yes,Yes,4.34
2025-03-17,TCK05475,AGT0187,32032.97,Yes,Yes,4.48
2025-03-18,TCK05476,AGT0069,61693.28,Yes,Yes,4.19
2025-03-19,TCK05477,AGT0289,79152.85,Yes,Yes,5.0
2025-03-20,TCK05478,AGT0086,35994.65,Yes,Yes,5.0
2025-03-21,TCK05479,AGT0055,46810.7,Yes,Yes,4.77
2025-03-22,TCK05480,AGT0112,57157.68,Yes,Yes,4.82
2025-03-23,TCK05481,AGT0012,22138.74,Yes,Yes,4.55
2025-03-24,TCK05482,AGT0017,12338.41,Yes,Yes,4.11
2025-03-25,TCK05483,AGT0181,23752.52,Yes,Yes,4.35
2025-03-26,TCK05484,AGT0112,66416.83,No,No,4.46
2025-03-27,TCK05485,AGT0228,16625.64,Yes,Yes,4.48
2025-03-28,TCK05486,AGT0170,27072.67,Yes,No,4.42
2025-03-29,TCK05487,AGT0294,40406.85,Yes,No,4.61
2025-03-30,TCK05488,AGT0188,17008.31,Yes,Yes,4.34
2025-03-31,TCK05489,AGT0078,27252.93,Yes,Yes,5.0
2025-01-01,TCK05490,AGT0145,92014.28,Yes,Yes,4.19
2025-01-02,TCK05491,AGT0181,11736.92,Yes,Yes,4.87
2025-01-03,TCK05492,AGT0285,68808.87,Yes,Yes,4.52
2025-01-04,TCK05493,AGT0249,44596.8,Yes,No,4.74
2025-01-05,TCK05494,AGT0195,70538.39,Yes,Yes,4.75
2025-01-06,TCK05495,AGT0070,62982.25,Yes,No,4.65
2025-01-07,TCK05496,AGT0247,30114.89,Yes,No,4.26
2025-01-08,TCK05497,AGT0145,86248.85,Yes,No,4.5
2025-01-09,TCK05498,AGT0105,54274.63,Yes,Yes,4.65
2025-01-10,TCK05499,AGT0262,84028.24,Yes,Yes,4.63
2025-01-11,TCK05500,AGT0295,46541.13,Yes,No,4.29
2025-01-12,TCK05501,AGT0069,98621.7,Yes,No,4.99
2025-01-13,TCK05502,AGT0192,79344.04,Yes,Yes,3.85
2025-01-14,TCK05503,AGT0067,96935.52,Yes,No,4.52
2025-01-15,TCK05504,AGT0051,56289.38,Yes,Yes,4.32
2025-01-16,TCK05505,AGT0284,52632.2,Yes,Yes,4.65
2025-01-17,TCK05506,AGT0008,77990.84,Yes,Yes,4.91
2025-01-18,TCK05507,AGT0250,89226.21,Yes,No,4.18
2025-01-19,TCK05508,AGT0297,96773.12,Yes,Yes,5.0
2025-01-20,TCK05509,AGT0183,39209.67,Yes,No,4.66
2025-01-21,TCK05510,AGT0178,81883.41,Yes,Yes,4.71
2025-01-22,TCK05511,AGT0197,28958.1,Yes,Yes,4.17
2025-01-23,TCK05512,AGT0127,59101.69,Yes,No,4.59
2025-01-24,TCK05513,AGT0019,26186.33,Yes,Yes,4.89
2025-01-25,TCK05514,AGT0064,41265.76,Yes,Yes,4.66
2025-01-26,TCK05515,AGT0181,93822.25,Yes,Yes,4.64
2025-01-27,TCK05516,AGT0240,23148.16,Yes,No,4.58
2025-01-28,TCK05517,AGT0023,66916.08,Yes,Yes,4.19
2025-01-29,TCK05518,AGT0082,63365.88,Yes,Yes,4.18
2025-01-30,TCK05519,AGT0184,20866.45,Yes,Yes,4.95
2025-01-31,TCK05520,AGT0098,39338.11,Yes,Yes,4.86
2025-02-01,TCK05521,AGT0061,60668.34,Yes,Yes,4.91
2025-02-02,TCK05522,AGT0285,26846.07,Yes,No,4.35
2025-02-03,TCK05523,AGT0021,82056.13,Yes,Yes,4.55
2025-02-04,TCK05524,AGT0211,97494.09,Yes,Yes,4.97
2025-02-05,TCK05525,AGT0125,29328.35,Yes,No,4.23
2025-02-06,TCK05526,AGT0041,26822.08,Yes,Yes,4.94
2025-02-07,TCK05527,AGT0097,50944.16,Yes,Yes,4.42
2025-02-08,TCK05528,AGT0030,77298.87,Yes,Yes,4.34
2025-02-09,TCK05529,AGT0157,35344.05,Yes,Yes,4.59
2025-02-10,TCK05530,AGT0111,11789.19,Yes,Yes,4.26
2025-02-11,TCK05531,AGT0246,58709.86,Yes,Yes,4.03
2025-02-12,TCK05532,AGT0121,96094.05,Yes,Yes,4.62
2025-02-13,TCK05533,AGT0272,45214.92,Yes,Yes,4.76
2025-02-14,TCK05534,AGT0293,47812.11,Yes,No,4.96
2025-02-15,TCK05535,AGT0206,97201.15,Yes,Yes,4.78
2025-02-16,TCK05536,AGT0109,72514.69,Yes,No,5.0
2025-02-17,TCK05537,AGT0277,74725.47,Yes,Yes,5.0
2025-02-18,TCK05538,AGT0055,60643.18,Yes,No,4.82
2025-02-19,TCK05539,AGT0056,97714.83,Yes,No,4.74
2025-02-20,TCK05540,AGT0290,71997.98,Yes,No,4.97
2025-02-21,TCK05541,AGT0113,90552.95,Yes,Yes,3.94
2025-02-22,TCK05542,AGT0197,72944.1,Yes,Yes,4.46
2025-02-23,TCK05543,AGT0178,76160.42,Yes,Yes,4.04
2025-02-24,TCK05544,AGT0218,36136.98,Yes,No,4.8
2025-02-25,TCK05545,AGT0276,37313.08,Yes,No,4.38
2025-02-26,TCK05546,AGT0015,80468.62,Yes,Yes,5.0
2025-02-27,TCK05547,AGT0060,36703.57,Yes,No,4.44
2025-02-28,TCK05548,AGT0053,60649.31,Yes,No,4.63
2025-03-01,TCK05549,AGT0167,32441.71,Yes,Yes,4.48
2025-03-02,TCK05550,AGT0025,83528.5,Yes,Yes,4.45
2025-03-03,TCK05551,AGT0064,19945.12,Yes,No,4.23
2025-03-04,TCK05552,AGT0099,84650.2,Yes,Yes,4.22
2025-03-05,TCK05553,AGT0073,64245.68,Yes,No,3.95
2025-03-06,TCK05554,AGT0191,26821.86,Yes,No,4.76
2025-03-07,TCK05555,AGT0170,58783.18,Yes,Yes,4.47
2025-03-08,TCK05556,AGT0272,35424.9,Yes,Yes,5.0
2025-03-09,TCK05557,AGT0186,39112.06,Yes,Yes,4.23
2025-03-10,TCK05558,AGT0022,41637.52,Yes,No,5.0
2025-03-11,TCK05559,AGT0180,15698.73,Yes,Yes,5.0
2025-03-12,TCK05560,AGT0107,98736.55,Yes,Yes,4.98
2025-03-13,TCK05561,AGT0161,12838.12,Yes,No,4.67
2025-03-14,TCK05562,AGT0205,69624.72,Yes,Yes,4.5
2025-03-15,TCK05563,AGT0077,43410.49,Yes,Yes,4.98
2025-03-16,TCK05564,AGT0015,68140.93,Yes,Yes,4.36
2025-03-17,TCK05565,AGT0095,42062.34,Yes,Yes,4.68
2025-03-18,TCK05566,AGT0146,70637.56,Yes,Yes,4.59
2025-03-19,TCK05567,AGT0001,75631.2,Yes,Yes,4.33
2025-03-20,TCK05568,AGT0009,72149.74,Yes,No,4.68
2025-03-21,TCK05569,AGT0124,20256.58,Yes,Yes,4.82
2025-03-22,TCK05570,AGT0080,69120.39,Yes,Yes,4.32
2025-03-23,TCK05571,AGT0139,35198.88,No,Yes,4.74
2025-03-24,TCK05572,AGT0149,12592.12,Yes,Yes,3.93
2025-03-25,TCK05573,AGT0287,47334.76,Yes,Yes,4.29
2025-03-26,TCK05574,AGT0128,49018.88,Yes,Yes,4.46
2025-03-27,TCK05575,AGT0238,52045.67,Yes,No,4.71
2025-03-28,TCK05576,AGT0057,73434.17,Yes,Yes,4.86
2025-03-29,TCK05577,AGT0197,37795.94,Yes,Yes,4.62
2025-03-30,TCK05578,AGT0210,38375.25,Yes,Yes,4.77
2025-03-31,TCK05579,AGT0044,15449.7,Yes,Yes,4.55
2025-01-01,TCK05580,AGT0096,71813.91,Yes,Yes,4.72
2025-01-02,TCK05581,AGT0278,61104.35,Yes,Yes,4.71
2025-01-03,TCK05582,AGT0022,41448.26,Yes,Yes,4.45
2025-01-04,TCK05583,AGT0043,73467.01,Yes,Yes,4.49
2025-01-05,TCK05584,AGT0026,58362.2,Yes,Yes,4.78
2025-01-06,TCK05585,AGT0281,52232.05,Yes,Yes,5.0
2025-01-07,TCK05586,AGT0096,56019.21,Yes,Yes,4.96
2025-01-08,TCK05587,AGT0035,67271.33,Yes,Yes,4.26
2025-01-09,TCK05588,AGT0108,69400.23,Yes,No,4.26
2025-01-10,TCK05589,AGT0054,36006.2,Yes,No,4.44
2025-01-11,TCK05590,AGT0191,22666.9,Yes,No,4.63
2025-01-12,TCK05591,AGT0218,24097.08,Yes,Yes,4.61
2025-01-13,TCK05592,AGT0184,67545.18,Yes,Yes,4.97
2025-01-14,TCK05593,AGT0068,88558.6,Yes,Yes,4.99
2025-01-15,TCK05594,AGT0129,46854.67,Yes,No,4.6
2025-01-16,TCK05595,AGT0054,25256.81,Yes,Yes,4.53
2025-01-17,TCK05596,AGT0096,78094.22,Yes,Yes,4.76
2025-01-18,TCK05597,AGT0086,84924.05,Yes,Yes,4.92
2025-01-19,TCK05598,AGT0293,89252.42,Yes,Yes,4.77
2025-01-20,TCK05599,AGT0118,64614.83,Yes,Yes,4.47
2025-01-21,TCK05600,AGT0207,87465.57,Yes,Yes,4.42
2025-01-22,TCK05601,AGT0153,11387.35,Yes,Yes,4.27
2025-01-23,TCK05602,AGT0034,19651.22,No,No,4.66
2025-01-24,TCK05603,AGT0078,18331.85,Yes,No,4.79
2025-01-25,TCK05604,AGT0066,74134.42,Yes,Yes,4.82
2025-01-26,TCK05605,AGT0033,16262.36,Yes,Yes,4.95
2025-01-27,TCK05606,AGT0096,54672.79,Yes,Yes,5.0
2025-01-28,TCK05607,AGT0168,52543.62,Yes,Yes,4.19
2025-01-29,TCK05608,AGT0168,37963.32,Yes,Yes,4.72
2025-01-30,TCK05609,AGT0150,88336.47,Yes,Yes,4.73
2025-01-31,TCK05610,AGT0070,25338.99,Yes,Yes,4.58
2025-02-01,TCK05611,AGT0002,41721.65,Yes,Yes,4.35
2025-02-02,TCK05612,AGT0031,79675.44,Yes,Yes,5.0
2025-02-03,TCK05613,AGT0286,12738.01,Yes,Yes,4.42
2025-02-04,TCK05614,AGT0081,70565.54,Yes,Yes,3.94
2025-02-05,TCK05615,AGT0042,83475.8,Yes,Yes,4.61
2025-02-06,TCK05616,AGT0104,93904.11,Yes,Yes,4.53
2025-02-07,TCK05617,AGT0000,88866.7,Yes,Yes,5.0
2025-02-08,TCK05618,AGT0060,38744.57,Yes,Yes,4.75
2025-02-09,TCK05619,AGT0269,62772.77,Yes,Yes,4.51
2025-02-10,TCK05620,AGT0179,16956.41,Yes,Yes,4.54
2025-02-11,TCK05621,AGT0223,33208.3,Yes,Yes,4.54
2025-02-12,TCK05622,AGT0005,18480.01,Yes,Yes,5.0
2025-02-13,TCK05623,AGT0102,38366.86,Yes,Yes,4.8
2025-02-14,TCK05624,AGT0009,88766.85,Yes,Yes,4.18
2025-02-15,TCK05625,AGT0070,41245.02,Yes,Yes,4.53
2025-02-16,TCK05626,AGT0089,60570.83,Yes,Yes,4.59
2025-02-17,TCK05627,AGT0225,49004.28,No,No,4.27
2025-02-18,TCK05628,AGT0157,51302.49,Yes,Yes,4.07
2025-02-19,TCK05629,AGT0227,97261.48,Yes,No,4.78
2025-02-20,TCK05630,AGT0125,36653.9,Yes,Yes,4.36
2025-02-21,TCK05631,AGT0208,66459.2,Yes,Yes,4.97
2025-02-22,TCK05632,AGT0096,47805.64,Yes,Yes,4.6
2025-02-23,TCK05633,AGT0073,15503.16,Yes,No,4.46
2025-02-24,TCK05634,AGT0114,54039.77,Yes,Yes,3.87
2025-02-25,TCK05635,AGT0190,83200.9,Yes,Yes,4.97
2025-02-26,TCK05636,AGT0169,18887.77,Yes,Yes,4.69
2025-02-27,TCK05637,AGT0203,16263.27,Yes,No,4.47
2025-02-28,TCK05638,AGT0055,23826.84,Yes,Yes,4.33
2025-03-01,TCK05639,AGT0207,78796.01,Yes,No,5.0
2025-03-02,TCK05640,AGT0040,75159.58,Yes,Yes,4.28
2025-03-03,TCK05641,AGT0031,60851.6,Yes,Yes,4.49
2025-03-04,TCK05642,AGT0014,52140.38,Yes,Yes,4.77
2025-03-05,TCK05643,AGT0061,89949.32,Yes,Yes,5.0
2025-03-06,TCK05644,AGT0154,79002.8,No,No,4.54
2025-03-07,TCK05645,AGT0283,83074.8,Yes,Yes,4.38
2025-03-08,TCK05646,AGT0208,83193.61,Yes,No,4.57
2025-03-09,TCK05647,AGT0186,67844.54,Yes,Yes,4.87
2025-03-10,TCK05648,AGT0129,51221.32,Yes,Yes,4.94
2025-03-11,TCK05649,AGT0126,87821.0,Yes,Yes,4.19
2025-03-12,TCK05650,AGT0291,93340.67,Yes,Yes,4.63
2025-03-13,TCK05651,AGT0113,12142.54,Yes,Yes,4.17
2025-03-14,TCK05652,AGT0198,14639.94,Yes,Yes,4.87
2025-03-15,TCK05653,AGT0012,96286.9,Yes,Yes,4.73
2025-03-16,TCK05654,AGT0270,34944.46,Yes,No,4.32
2025-03-17,TCK05655,AGT0088,88603.25,Yes,No,5.0
2025-03-18,TCK05656,AGT0214,44991.56,Yes,Yes,4.7
2025-03-19,TCK05657,AGT0277,20719.01,Yes,Yes,4.67
2025-03-20,TCK05658,AGT0202,17239.89,Yes,Yes,4.55
2025-03-21,TCK05659,AGT0073,24085.71,Yes,Yes,4.6
2025-03-22,TCK05660,AGT0024,32490.39,Yes,No,4.49
2025-03-23,TCK05661,AGT0100,53966.65,Yes,Yes,4.38
2025-03-24,TCK05662,AGT0175,73134.81,Yes,Yes,4.97
2025-03-25,TCK05663,AGT0116,98775.87,Yes,No,4.45
2025-03-26,TCK05664,AGT0165,49735.61,Yes,Yes,4.44
2025-03-27,TCK05665,AGT0040,56636.64,Yes,Yes,4.56
2025-03-28,TCK05666,AGT0119,56963.41,Yes,No,5.0
2025-03-29,TCK05667,AGT0096,58549.09,Yes,Yes,4.94
2025-03-30,TCK05668,AGT0144,56596.66,Yes,No,4.48
2025-03-31,TCK05669,AGT0215,10789.73,Yes,Yes,4.97
2025-01-01,TCK05670,AGT0228,10155.23,Yes,Yes,4.63
2025-01-02,TCK05671,AGT0129,18789.97,Yes,Yes,4.35
2025-01-03,TCK05672,AGT0136,19140.09,Yes,Yes,4.46
2025-01-04,TCK05673,AGT0272,73440.72,Yes,Yes,5.0
2025-01-05,TCK05674,AGT0116,28442.44,Yes,Yes,5.0
2025-01-06,TCK05675,AGT0093,90524.27,Yes,Yes,4.7
2025-01-07,TCK05676,AGT0167,93574.57,Yes,Yes,4.43
2025-01-08,TCK05677,AGT0202,97830.4,Yes,Yes,4.56
2025-01-09,TCK05678,AGT0148,94517.32,Yes,Yes,4.37
2025-01-10,TCK05679,AGT0182,34469.95,Yes,Yes,4.41
2025-01-11,TCK05680,AGT0151,55879.92,Yes,Yes,4.39
2025-01-12,TCK05681,AGT0073,25790.95,Yes,Yes,4.58
2025-01-13,TCK05682,AGT0273,82558.87,Yes,Yes,4.64
2025-01-14,TCK05683,AGT0041,89958.85,Yes,Yes,4.56
2025-01-15,TCK05684,AGT0211,86616.0,Yes,Yes,4.53
2025-01-16,TCK05685,AGT0100,49003.03,Yes,Yes,4.83
2025-01-17,TCK05686,AGT0044,78280.65,Yes,No,4.53
2025-01-18,TCK05687,AGT0081,18782.13,Yes,Yes,4.55
2025-01-19,TCK05688,AGT0016,13622.03,Yes,Yes,4.55
2025-01-20,TCK05689,AGT0072,77791.28,Yes,Yes,5.0
2025-01-21,TCK05690,AGT0013,48281.97,Yes,No,4.45
2025-01-22,TCK05691,AGT0156,99599.43,Yes,No,4.78
2025-01-23,TCK05692,AGT0222,18752.88,Yes,Yes,4.38
2025-01-24,TCK05693,AGT0131,87006.49,Yes,No,4.7
2025-01-25,TCK05694,AGT0046,53198.48,Yes,Yes,4.76
2025-01-26,TCK05695,AGT0106,84443.52,Yes,Yes,4.93
2025-01-27,TCK05696,AGT0107,83541.46,Yes,Yes,4.48
2025-01-28,TCK05697,AGT0264,92439.28,Yes,Yes,4.27
2025-01-29,TCK05698,AGT0204,36806.5,Yes,Yes,4.36
2025-01-30,TCK05699,AGT0078,95481.94,Yes,Yes,4.89
2025-01-31,TCK05700,AGT0154,23650.03,Yes,Yes,5.0
2025-02-01,TCK05701,AGT0270,17377.19,Yes,Yes,4.85
2025-02-02,TCK05702,AGT0246,48845.4,Yes,Yes,4.22
2025-02-03,TCK05703,AGT0018,84549.07,Yes,Yes,4.84
2025-02-04,TCK05704,AGT0025,52607.9,Yes,Yes,4.32
2025-02-05,TCK05705,AGT0216,84635.8,Yes,Yes,4.5
2025-02-06,TCK05706,AGT0153,75671.81,Yes,Yes,4.66
2025-02-07,TCK05707,AGT0153,28848.55,Yes,Yes,4.71
2025-02-08,TCK05708,AGT0173,95399.35,No,Yes,4.62
2025-02-09,TCK05709,AGT0091,15470.31,Yes,Yes,4.42
