date,release_id,dev_cost,revenue_from_release,feature_count,cost_per_feature,time_to_market_days,total_active_users,users_using_feature,feature_adoption_rate,users_retained,user_retention_rate,inapp_nps
2025-01-20,REL05509,2855941.67,5081286.37,9,317326.85,77,13994,7478,53.44,10717,76.58,41
2025-01-21,REL05510,1533137.03,2971251.99,4,383284.26,75,13544,4996,36.89,11877,87.69,46
2025-01-22,REL05511,4710982.93,12565079.46,1,4710982.93,31,6974,3400,48.75,5944,85.23,50
2025-01-23,REL05512,4470808.39,12701421.73,9,496756.49,44,14325,5325,37.17,11694,81.63,35
2025-01-24,REL05513,3830482.34,9908272.8,5,766096.47,35,9561,1916,20.04,7363,77.01,66
2025-01-25,REL05514,1424855.31,3131490.78,7,203550.76,70,6063,2183,36.01,5367,88.52,54
2025-01-26,REL05515,4103509.02,6687750.88,3,1367836.34,72,19989,5177,25.9,16228,81.18,44
2025-01-27,REL05516,4231829.31,6709234.96,4,1057957.33,71,6395,2298,35.93,5229,81.77,40
2025-01-28,REL05517,4071058.47,8392439.6,9,452339.83,86,14740,4842,32.85,13170,89.35,38
2025-01-29,REL05518,1455863.55,3196687.03,1,1455863.55,43,6530,1835,28.1,6132,93.91,33
2025-01-30,REL05519,3575631.83,8630434.37,5,715126.37,33,5052,1260,24.94,4126,81.67,32
2025-01-31,REL05520,4337299.18,6548169.26,8,542162.4,41,8151,4005,49.14,7330,89.93,42
2025-02-01,REL05521,3309413.6,9877223.99,7,472773.37,50,10864,5453,50.19,10226,94.13,61
2025-02-02,REL05522,3585629.5,7335869.24,4,896407.38,77,19686,6023,30.6,15149,76.95,35
2025-02-03,REL05523,2833453.92,7854736.6,7,404779.13,88,10670,4247,39.8,9131,85.58,30
2025-02-04,REL05524,3114829.28,7171738.86,1,3114829.28,38,7786,3002,38.56,5856,75.21,34
2025-02-05,REL05525,1137507.43,1928824.92,6,189584.57,72,19675,6730,34.21,18003,91.5,31
2025-02-06,REL05526,3555852.09,9587815.84,9,395094.68,21,6144,1911,31.1,4960,80.73,51
2025-02-07,REL05527,1325788.85,3400304.51,3,441929.62,72,7112,1951,27.43,5807,81.65,61
2025-02-08,REL05528,2740058.38,6277896.07,4,685014.6,86,18751,10297,54.91,16640,88.74,36
2025-02-09,REL05529,2170620.39,4931279.73,8,271327.55,66,5295,2823,53.31,4806,90.76,50
2025-02-10,REL05530,3181711.8,5190070.04,5,636342.36,72,16181,5936,36.69,13430,83.0,46
2025-02-11,REL05531,1533665.34,3809277.21,5,306733.07,76,19540,9544,48.84,17255,88.31,49
2025-02-12,REL05532,3766573.61,10798268.35,1,3766573.61,44,9742,3890,39.93,9169,94.12,30
2025-02-13,REL05533,4180046.15,6854721.32,6,696674.36,54,6580,1540,23.4,6102,92.74,61
2025-02-14,REL05534,1653417.8,3133668.48,2,826708.9,48,11278,5965,52.89,10040,89.02,69
2025-02-15,REL05535,1417252.35,4044075.67,1,1417252.35,36,7425,2136,28.77,6969,93.86,61
2025-02-16,REL05536,1582061.93,3047867.41,6,263676.99,68,13147,6346,48.27,12163,92.52,49
2025-02-17,REL05537,4508510.25,11185233.0,5,901702.05,75,12219,5021,41.09,10945,89.57,39
2025-02-18,REL05538,3112757.05,7166274.1,5,622551.41,22,12011,5719,47.61,11211,93.34,35
2025-02-19,REL05539,2869043.98,6869901.16,9,318782.66,41,7627,2962,38.84,6967,91.35,62
2025-02-20,REL05540,1426847.28,3030171.81,3,475615.76,33,9805,4716,48.1,8338,85.04,39
2025-02-21,REL05541,3598224.03,7016490.82,1,3598224.03,22,17354,3698,21.31,14758,85.04,54
2025-02-22,REL05542,4471998.37,7033559.82,8,558999.8,57,11146,2411,21.63,8379,75.17,53
2025-02-23,REL05543,4312743.48,11283954.37,5,862548.7,40,14785,8257,55.85,11178,75.6,60
2025-02-24,REL05544,3504218.84,9178040.41,5,700843.77,70,19199,9597,49.99,17264,89.92,58
2025-02-25,REL05545,1301114.87,3260709.16,8,162639.36,43,12618,6705,53.14,10863,86.09,41
2025-02-26,REL05546,1449588.11,3573887.99,8,181198.51,64,13701,5242,38.26,12360,90.21,66
2025-02-27,REL05547,1197235.95,2233534.29,2,598617.98,88,12935,4965,38.38,12158,93.99,38
2025-02-28,REL05548,2029916.87,3112912.84,3,676638.96,63,6891,2850,41.36,5791,84.04,58
2025-03-01,REL05549,1542645.87,4185311.01,1,1542645.87,66,6461,1921,29.73,4960,76.77,32
2025-03-02,REL05550,2040192.16,4563313.73,3,680064.05,76,11920,5881,49.34,10433,87.53,33
2025-03-03,REL05551,2540232.22,4979508.49,4,635058.06,38,19261,10242,53.17,14829,76.99,50
2025-03-04,REL05552,4771931.14,7887514.77,7,681704.45,53,6999,3939,56.28,6118,87.41,35
2025-03-05,REL05553,3441504.24,5486041.29,9,382389.36,22,6970,2835,40.67,5963,85.55,31
2025-03-06,REL05554,4339895.14,8780910.2,5,867979.03,58,6551,2396,36.57,5846,89.24,66
2025-03-07,REL05555,3841406.0,10399091.68,1,3841406.0,79,8851,4712,53.24,7259,82.01,49
2025-03-08,REL05556,1450012.52,4173260.19,2,725006.26,29,5101,2555,50.09,3972,77.87,62
2025-03-09,REL05557,3943681.63,11220275.27,2,1971840.82,59,13083,7155,54.69,10430,79.72,43
2025-03-10,REL05558,2100395.53,6049141.76,9,233377.28,21,6460,2986,46.22,5728,88.67,49
2025-03-11,REL05559,3556431.39,10177041.44,7,508061.63,64,16038,8874,55.33,13562,84.56,31
2025-03-12,REL05560,2363847.89,5415190.51,2,1181923.94,46,13925,3280,23.55,11949,85.81,36
2025-03-13,REL05561,4990689.05,9128586.41,1,4990689.05,72,16284,7683,47.18,13264,81.45,66
2025-03-14,REL05562,2054205.92,5540336.9,5,410841.18,28,15626,3680,23.55,14334,91.73,41
2025-03-15,REL05563,2116521.88,3853275.1,1,2116521.88,20,5532,2763,49.95,5254,94.97,45
2025-03-16,REL05564,4722689.02,8976938.84,9,524743.22,52,5091,2297,45.12,4136,81.24,46
2025-03-17,REL05565,1098577.62,2032238.4,3,366192.54,57,6819,1407,20.63,6094,89.37,60
2025-03-18,REL05566,3786755.95,8605302.95,2,1893377.98,76,6156,2706,43.96,4827,78.41,36
2025-03-19,REL05567,3901305.56,7735279.51,6,650217.59,52,9934,2568,25.85,8925,89.84,55
2025-03-20,REL05568,4345514.31,7523102.44,3,1448504.77,67,13696,3519,25.69,11452,83.62,30
2025-03-21,REL05569,4897757.24,10675935.9,5,979551.45,22,18764,4882,26.02,16344,87.1,31
2025-03-22,REL05570,4902407.68,13779985.86,8,612800.96,51,9936,3910,39.35,7924,79.75,60
2025-03-23,REL05571,1261107.03,2970952.87,2,630553.52,40,9782,2408,24.62,9002,92.03,49
2025-03-24,REL05572,4287357.29,12079643.78,5,857471.46,87,11868,2970,25.03,9312,78.46,66
2025-03-25,REL05573,3585239.73,6431232.7,8,448154.97,36,15387,4654,30.25,14397,93.57,62
2025-03-26,REL05574,3589368.54,6283048.96,1,3589368.54,61,14125,2829,20.03,10766,76.22,42
2025-03-27,REL05575,1513399.71,3576716.95,4,378349.93,87,14447,4483,31.03,11667,80.76,30
2025-03-28,REL05576,3600748.67,7903619.39,5,720149.73,31,5883,2631,44.72,5074,86.25,62
2025-03-29,REL05577,4929930.32,12276803.16,3,1643310.11,64,16428,7238,44.06,15141,92.17,32
2025-03-30,REL05578,4647274.28,12510184.39,2,2323637.14,55,17601,10346,58.78,15231,86.53,66
2025-03-31,REL05579,2756522.64,7241277.32,3,918840.88,70,7704,1909,24.78,6110,79.31,48
2025-01-01,REL05580,1159791.89,3378928.14,5,231958.38,26,11441,6249,54.62,10546,92.18,69
2025-01-02,REL05581,2449173.96,5136859.78,7,349881.99,52,9059,3229,35.64,7874,86.92,61
2025-01-03,REL05582,4305561.25,7791258.01,2,2152780.62,67,9318,3306,35.48,7421,79.64,34
2025-01-04,REL05583,3805996.41,8854151.91,7,543713.77,85,19688,6684,33.95,16978,86.24,66
2025-01-05,REL05584,2837374.62,4727391.51,6,472895.77,52,17703,4423,24.98,15668,88.5,35
2025-01-06,REL05585,1220406.14,2359382.74,7,174343.73,46,7109,2782,39.13,6299,88.61,65
2025-01-07,REL05586,2707578.91,4905678.34,7,386796.99,66,19943,10269,51.49,17845,89.48,66
2025-01-08,REL05587,2876099.76,6024984.86,9,319566.64,85,17911,9854,55.02,16641,92.91,42
2025-01-09,REL05588,4714222.13,7857782.65,7,673460.3,62,15615,9137,58.51,14287,91.5,41
2025-01-10,REL05589,3564344.41,5516759.03,6,594057.4,38,15838,8142,51.41,13803,87.15,35
2025-01-11,REL05590,2246611.67,5583259.12,8,280826.46,87,17692,7947,44.92,13382,75.64,59
2025-01-12,REL05591,3101273.06,7490732.66,7,443039.01,29,12072,4816,39.89,10863,89.99,66
2025-01-13,REL05592,1264221.23,3239615.45,6,210703.54,41,14470,7957,54.99,13674,94.5,57
2025-01-14,REL05593,4890272.94,12179614.32,4,1222568.24,85,12618,6256,49.58,10234,81.11,39
2025-01-15,REL05594,2440239.61,4078719.03,7,348605.66,21,5389,1425,26.44,4695,87.12,57
2025-01-16,REL05595,2911469.42,5638405.02,8,363933.68,37,6648,3144,47.29,6008,90.37,35
2025-01-17,REL05596,2421135.9,4102106.14,8,302641.99,38,13957,5197,37.24,12251,87.78,38
2025-01-18,REL05597,3730046.92,10311560.3,4,932511.73,49,13539,5934,43.83,12652,93.45,53
2025-01-19,REL05598,3648928.63,9561490.14,9,405436.51,25,16765,9377,55.93,14160,84.46,47
2025-01-20,REL05599,3861289.24,6959164.93,3,1287096.41,46,14537,6701,46.1,12449,85.64,33
2025-01-21,REL05600,2072572.92,4169941.81,9,230285.88,34,16197,9321,57.55,12271,75.76,52
2025-01-22,REL05601,2262673.92,6674712.68,3,754224.64,50,15756,8611,54.65,14653,93.0,56
2025-01-23,REL05602,1501004.92,3589261.56,7,214429.27,63,11015,2770,25.15,8839,80.25,33
2025-01-24,REL05603,3622039.89,9785786.13,4,905509.97,29,13521,2767,20.46,12786,94.56,42
2025-01-25,REL05604,1159188.51,2198849.1,5,231837.7,40,16726,5917,35.38,13220,79.04,40
2025-01-26,REL05605,3390729.34,6154442.91,3,1130243.11,66,8793,4802,54.61,7040,80.06,40
2025-01-27,REL05606,4478783.54,11984666.67,2,2239391.77,74,11064,3231,29.2,9370,84.69,48
2025-01-28,REL05607,4563328.59,11539784.96,8,570416.07,55,14165,6750,47.65,12494,88.2,62
2025-01-29,REL05608,2796151.04,7050402.28,7,399450.15,77,19427,7584,39.04,16282,83.81,43
2025-01-30,REL05609,2837214.75,6607736.61,7,405316.39,38,6245,3112,49.83,5123,82.03,42
2025-01-31,REL05610,1307876.73,3067451.6,8,163484.59,83,7237,1924,26.59,6209,85.8,36
2025-02-01,REL05611,3683060.1,9589017.34,1,3683060.1,29,7619,2252,29.56,7174,94.16,62
2025-02-02,REL05612,4285037.68,8163012.73,8,535629.71,68,13396,3978,29.7,12624,94.24,61
2025-02-03,REL05613,1978620.22,4014922.56,5,395724.04,73,15451,6479,41.93,12601,81.55,66
2025-02-04,REL05614,2685203.53,7538588.49,8,335650.44,80,17376,5488,31.58,15395,88.6,37
2025-02-05,REL05615,4355357.35,8550863.51,9,483928.59,78,12915,6776,52.47,11550,89.43,63
2025-02-06,REL05616,4508481.87,10457263.0,2,2254240.94,21,16194,5485,33.87,14261,88.06,48
2025-02-07,REL05617,1972719.92,5038246.18,3,657573.31,27,5362,2489,46.42,4142,77.25,65
2025-02-08,REL05618,3202282.54,9606486.53,6,533713.76,38,16634,9637,57.94,14270,85.79,63
2025-02-09,REL05619,1769972.6,3810639.49,9,196663.62,87,5331,2360,44.27,4812,90.26,65
2025-02-10,REL05620,1407515.06,3015093.35,8,175939.38,33,16160,4797,29.68,12769,79.02,35
2025-02-11,REL05621,4644482.01,12836802.87,6,774080.34,41,17995,9576,53.21,14749,81.96,30
2025-02-12,REL05622,4282030.02,11596827.79,5,856406.0,36,12593,2581,20.5,9958,79.08,59
2025-02-13,REL05623,4040139.61,10490682.36,3,1346713.2,82,11987,3627,30.26,11116,92.73,44
2025-02-14,REL05624,1195065.28,2622982.4,4,298766.32,45,18766,6661,35.5,17296,92.17,38
2025-02-15,REL05625,4374915.17,8688182.01,7,624987.88,55,5421,1509,27.84,4249,78.38,58
2025-02-16,REL05626,2752176.3,6641264.86,7,393168.04,64,13954,6162,44.16,12588,90.21,31
2025-02-17,REL05627,2369580.49,6668793.17,3,789860.16,49,7783,3293,42.31,6403,82.27,59
2025-02-18,REL05628,3185905.44,9002305.28,4,796476.36,40,10290,3731,36.26,9129,88.72,33
2025-02-19,REL05629,1365412.97,2270337.03,3,455137.66,39,15949,5067,31.77,13535,84.86,48
2025-02-20,REL05630,4026586.2,8627063.31,2,2013293.1,61,5248,1960,37.35,4431,84.43,49
2025-02-21,REL05631,3329740.31,7315715.61,6,554956.72,75,11324,3583,31.64,10488,92.62,34
2025-02-22,REL05632,1746360.39,5180443.72,7,249480.06,31,16738,4828,28.84,14685,87.73,38
2025-02-23,REL05633,1752928.8,4412116.57,4,438232.2,27,5482,1866,34.04,4369,79.7,49
2025-02-24,REL05634,1736994.61,3666569.16,5,347398.92,82,10503,4631,44.09,8109,77.21,45
2025-02-25,REL05635,1228009.55,1890013.32,8,153501.19,75,16667,7656,45.94,15611,93.66,49
2025-02-26,REL05636,3351193.8,7868863.56,9,372354.87,26,17050,5437,31.89,13310,78.06,49
2025-02-27,REL05637,4361392.71,7170626.65,7,623056.1,81,16424,9508,57.89,14729,89.68,55
2025-02-28,REL05638,1069992.86,2944272.53,1,1069992.86,80,15487,4720,30.48,13151,84.92,68
2025-03-01,REL05639,1196018.58,3144067.32,3,398672.86,29,9414,4564,48.48,7324,77.8,62
2025-03-02,REL05640,3291081.11,7209981.16,5,658216.22,69,16203,3768,23.25,14669,90.53,41
2025-03-03,REL05641,4277982.74,9171208.57,3,1425994.25,39,13891,6472,46.59,12931,93.09,50
2025-03-04,REL05642,2306955.56,6565615.01,1,2306955.56,47,17818,6841,38.39,13796,77.43,52
2025-03-05,REL05643,2398457.6,4635469.08,2,1199228.8,33,17283,7390,42.76,13194,76.34,49
2025-03-06,REL05644,3385385.99,6342622.02,8,423173.25,27,17019,4656,27.36,15656,91.99,52
2025-03-07,REL05645,2096851.56,6099313.74,7,299550.22,26,10232,3820,37.33,8699,85.02,35
2025-03-08,REL05646,1106433.46,3002715.2,3,368811.15,24,15139,7668,50.65,13396,88.49,41
2025-03-09,REL05647,3940914.07,10762393.52,4,985228.52,20,8861,4491,50.68,7428,83.83,64
2025-03-10,REL05648,3502599.65,6279428.15,3,1167533.22,29,11706,3453,29.5,9745,83.25,37
2025-03-11,REL05649,3323024.0,5698800.03,4,830756.0,77,14559,4965,34.1,11791,80.99,56
2025-03-12,REL05650,3966736.52,6104983.33,8,495842.06,84,13314,2683,20.15,11484,86.26,45
2025-03-13,REL05651,3700923.35,6867293.71,9,411213.71,79,5749,1356,23.59,4495,78.19,61
2025-03-14,REL05652,1823527.95,4852928.93,7,260503.99,39,17606,4413,25.07,15730,89.34,58
2025-03-15,REL05653,2409924.19,4482597.87,9,267769.35,77,6597,2094,31.74,5672,85.98,36
2025-03-16,REL05654,1504440.57,3901999.69,9,167160.06,62,13777,6938,50.36,12668,91.95,45
2025-03-17,REL05655,1519428.05,2853276.8,7,217061.15,48,11388,4601,40.4,10638,93.41,58
2025-03-18,REL05656,3704782.99,7753883.87,7,529254.71,21,13735,7101,51.7,12775,93.01,54
2025-03-19,REL05657,4434400.43,13191203.57,8,554300.05,45,10576,5308,50.19,9203,87.02,65
2025-03-20,REL05658,4850930.34,9057742.49,3,1616976.78,78,7200,3130,43.47,5858,81.36,33
2025-03-21,REL05659,3513388.47,7253587.04,8,439173.56,20,7703,3080,39.98,6327,82.14,56
2025-03-22,REL05660,1736405.29,3388821.99,1,1736405.29,50,13206,7560,57.25,11627,88.04,52
2025-03-23,REL05661,1422601.38,2367831.06,6,237100.23,57,14658,6269,42.77,13080,89.23,52
2025-03-24,REL05662,4251403.89,9501212.63,2,2125701.94,41,16567,6512,39.31,12959,78.22,59
2025-03-25,REL05663,3315025.91,6855592.91,7,473575.13,85,12953,7093,54.76,12300,94.96,53
2025-03-26,REL05664,3473140.08,8829870.4,3,1157713.36,66,13436,3071,22.86,10365,77.14,45
2025-03-27,REL05665,4125848.36,11248679.22,5,825169.67,20,7614,3520,46.23,6634,87.13,36
2025-03-28,REL05666,3813108.91,8832588.52,2,1906554.46,69,19889,4876,24.52,17029,85.62,52
2025-03-29,REL05667,4337833.01,6716243.57,1,4337833.01,55,14090,7438,52.79,12232,86.81,67
2025-03-30,REL05668,1224855.62,2974419.22,5,244971.12,64,6478,3349,51.7,5550,85.67,60
2025-03-31,REL05669,3990082.55,6316644.2,9,443342.51,55,14574,5850,40.14,11099,76.16,48
2025-01-01,REL05670,4403411.03,10676221.9,9,489267.89,53,13243,6150,46.44,12570,94.92,33
2025-01-02,REL05671,2144540.17,5420421.62,7,306362.88,28,15250,7762,50.9,14430,94.62,35
2025-01-03,REL05672,3561789.1,6399293.52,9,395754.34,23,9918,3900,39.32,8478,85.48,48
2025-01-04,REL05673,2256648.26,6158436.48,4,564162.06,82,18911,10635,56.24,14971,79.17,56
2025-01-05,REL05674,4831884.27,13851213.28,3,1610628.09,23,7274,2726,37.48,5721,78.65,58
2025-01-06,REL05675,1133694.29,3083229.51,4,283423.57,24,7161,3987,55.68,5452,76.13,41
2025-01-07,REL05676,3319171.38,6497821.61,7,474167.34,29,8608,3728,43.31,7509,87.23,67
2025-01-08,REL05677,1666014.19,3965054.66,8,208251.77,63,5603,2075,37.03,4738,84.56,42
2025-01-09,REL05678,3848880.82,11054842.95,2,1924440.41,59,9043,1823,20.16,7535,83.32,57
2025-01-10,REL05679,1703561.13,3374749.64,5,340712.23,55,12254,3899,31.82,10477,85.5,34
2025-01-11,REL05680,1941533.05,5300466.25,5,388306.61,54,17880,9783,54.71,16531,92.46,46
2025-01-12,REL05681,2977483.24,4508542.93,9,330831.47,78,18561,6895,37.15,14183,76.41,56
2025-01-13,REL05682,4659339.8,7014496.54,3,1553113.27,84,10369,3821,36.85,8905,85.88,55
2025-01-14,REL05683,1846857.49,4874904.99,6,307809.58,50,8492,3360,39.57,7559,89.01,33
2025-01-15,REL05684,1576960.08,4166598.78,5,315392.02,65,19545,6147,31.45,18453,94.41,37
2025-01-16,REL05685,4035907.33,10830219.22,2,2017953.66,68,16190,6421,39.66,14537,89.79,55
2025-01-17,REL05686,3002478.13,8692295.06,2,1501239.06,25,16784,5879,35.03,14427,85.96,62
2025-01-18,REL05687,4647140.45,7792601.46,4,1161785.11,89,14196,8003,56.38,12824,90.34,41
2025-01-19,REL05688,1586458.23,2931739.08,4,396614.56,38,11754,5002,42.56,11159,94.94,42
2025-01-20,REL05689,3583711.57,10233601.53,7,511958.8,61,18859,10064,53.36,17496,92.77,50
2025-01-21,REL05690,1931516.58,3410776.85,1,1931516.58,49,16320,7747,47.47,12530,76.78,66
2025-01-22,REL05691,1627041.71,4105585.78,6,271173.62,45,8134,2318,28.5,7035,86.49,54
2025-01-23,REL05692,3733717.66,8571475.1,9,414857.52,22,19673,10762,54.7,17849,90.73,68
2025-01-24,REL05693,3374738.48,5483243.07,2,1687369.24,52,15003,3524,23.49,13268,88.44,32
2025-01-25,REL05694,4019309.83,7748809.31,5,803861.97,69,18012,6834,37.94,15011,83.34,48
2025-01-26,REL05695,2237850.31,5103548.15,4,559462.58,50,5814,1718,29.55,4735,81.44,36
2025-01-27,REL05696,2791886.63,7757327.29,4,697971.66,87,13723,5695,41.5,12013,87.54,46
2025-01-28,REL05697,2621886.71,6715458.71,8,327735.84,29,5758,1842,31.99,4793,83.24,42
2025-01-29,REL05698,4936357.86,12009293.54,6,822726.31,41,5005,2448,48.91,4146,82.84,53
2025-01-30,REL05699,2168995.83,4867333.65,7,309856.55,82,13776,7917,57.47,12637,91.73,37
2025-01-31,REL05700,2179268.95,4245272.52,9,242140.99,73,17906,8659,48.36,14559,81.31,37
2025-02-01,REL05701,2418192.84,4059825.05,3,806064.28,70,8676,2968,34.21,7626,87.9,31
2025-02-02,REL05702,3258376.33,6886950.0,2,1629188.16,23,6534,2875,44.0,6041,92.45,59
2025-02-03,REL05703,2009290.98,3099889.4,3,669763.66,56,18084,10044,55.54,15811,87.43,32
2025-02-04,REL05704,4661159.76,8467387.47,8,582644.97,82,6484,1997,30.8,5502,84.86,55
2025-02-05,REL05705,2062742.26,4432265.99,9,229193.58,70,17643,4362,24.72,13356,75.7,46
2025-02-06,REL05706,4583262.93,9752760.84,5,916652.59,27,7266,1833,25.23,6439,88.62,67
2025-02-07,REL05707,1413900.25,2214794.36,8,176737.53,20,7414,2950,39.79,7039,94.94,32
2025-02-08,REL05708,3626250.81,8643496.0,7,518035.83,27,18176,8958,49.28,16570,91.16,62
2025-02-09,REL05709,4627942.07,10757773.44,9,514215.79,74,5560,2573,46.28,4875,87.68,59
2025-02-10,REL05710,1674997.75,2708733.43,4,418749.44,28,9459,3609,38.15,7981,84.37,44
2025-02-11,REL05711,4873307.84,14204447.61,3,1624435.95,70,14605,7181,49.17,11609,79.49,37
2025-02-12,REL05712,2811533.44,4636427.17,9,312392.6,35,6318,2865,45.35,5613,88.84,59
2025-02-13,REL05713,4782860.43,13307119.3,8,597857.55,72,7552,3408,45.13,5931,78.54,52
2025-02-14,REL05714,3707280.17,5562642.65,7,529611.45,78,18599,5225,28.09,17248,92.74,41
2025-02-15,REL05715,2206347.48,6229449.23,1,2206347.48,64,11320,3679,32.5,9291,82.08,68
2025-02-16,REL05716,1753210.1,2681674.4,2,876605.05,56,10418,3518,33.77,8646,82.99,37
2025-02-17,REL05717,2214940.18,5840172.75,9,246104.46,85,18931,9906,52.33,15016,79.32,38
2025-02-18,REL05718,1372069.64,2802501.93,5,274413.93,83,18595,9484,51.0,15737,84.63,37
2025-02-19,REL05719,1575471.87,4107767.51,1,1575471.87,55,7860,2366,30.1,6964,88.6,67
2025-02-20,REL05720,1418641.76,2982861.43,9,157626.86,69,11720,2602,22.2,9499,81.05,62
2025-02-21,REL05721,2691774.17,4323963.43,1,2691774.17,72,6077,3081,50.7,5410,89.02,62
2025-02-22,REL05722,4182313.51,11088400.7,8,522789.19,76,16058,5844,36.39,14036,87.41,40
2025-02-23,REL05723,1565534.22,2515624.11,5,313106.84,38,15026,4326,28.79,12388,82.44,52
2025-02-24,REL05724,1521281.73,4386130.05,6,253546.96,45,10439,2576,24.68,8482,81.25,54
2025-02-25,REL05725,3573715.8,5633823.78,1,3573715.8,87,7526,1543,20.5,6940,92.21,44
2025-02-26,REL05726,1788731.93,3969174.54,2,894365.96,62,5721,2123,37.11,4304,75.23,39
2025-02-27,REL05727,1390440.15,3593664.38,7,198634.31,77,14436,4849,33.59,12893,89.31,49
2025-02-28,REL05728,1667394.31,3484636.84,2,833697.16,78,10801,5169,47.86,9002,83.34,45
2025-03-01,REL05729,4694925.58,8572230.87,5,938985.12,65,11053,6528,59.06,9876,89.35,64
2025-03-02,REL05730,4285885.01,11308892.37,9,476209.45,87,18654,5273,28.27,15883,85.15,63
2025-03-03,REL05731,2416258.25,6466975.2,5,483251.65,59,6345,1885,29.71,4865,76.67,50
2025-03-04,REL05732,3623283.07,10449702.28,3,1207761.02,32,17868,5984,33.49,16910,94.64,69
2025-03-05,REL05733,3149102.69,6500527.88,6,524850.45,28,5745,2219,38.62,4407,76.71,30
2025-03-06,REL05734,3708497.05,8378895.17,7,529785.29,85,18326,8779,47.9,14325,78.17,54
2025-03-07,REL05735,3730684.61,7628103.45,8,466335.58,72,13124,4472,34.07,10946,83.4,43
2025-03-08,REL05736,3514936.06,6627843.34,3,1171645.35,23,10599,2561,24.16,9951,93.89,48
2025-03-09,REL05737,2064405.47,5422263.04,4,516101.37,33,5877,2892,49.21,4752,80.86,37
2025-03-10,REL05738,1156025.68,2323007.9,4,289006.42,27,13325,6900,51.78,11509,86.37,44
2025-03-11,REL05739,2822267.13,6045928.84,2,1411133.56,81,9813,2934,29.9,8383,85.43,47
2025-03-12,REL05740,4563895.54,9609329.92,7,651985.08,64,14239,3626,25.47,11619,81.6,30
2025-03-13,REL05741,3277989.03,8421127.06,4,819497.26,86,15616,6420,41.11,13886,88.92,62
2025-03-14,REL05742,4329564.17,12454828.84,4,1082391.04,81,12764,3616,28.33,10853,85.03,30
2025-03-15,REL05743,4966497.37,12416909.39,8,620812.17,89,12309,4304,34.97,10655,86.56,63
2025-03-16,REL05744,1654464.82,3652022.45,6,275744.14,55,15891,8119,51.09,12586,79.2,33
2025-03-17,REL05745,3767110.56,10053693.56,6,627851.76,20,14654,4218,28.78,13706,93.53,46
2025-03-18,REL05746,3697174.29,9100435.49,9,410797.14,79,6347,3316,52.25,4900,77.2,31
2025-03-19,REL05747,4919821.79,7827020.92,4,1229955.45,32,18433,8656,46.96,16369,88.8,68
2025-03-20,REL05748,4942402.94,8122816.4,9,549155.88,31,6364,1832,28.79,5900,92.71,39
2025-03-21,REL05749,3746714.45,5833167.62,1,3746714.45,36,14423,5921,41.05,11059,76.68,66
2025-03-22,REL05750,1974459.17,4314636.53,9,219384.35,66,19289,8595,44.56,14577,75.57,55
2025-03-23,REL05751,4194223.35,11487055.66,1,4194223.35,72,9261,2594,28.01,7562,81.65,56
2025-03-24,REL05752,1428116.54,2812853.69,7,204016.65,86,12208,3149,25.79,11084,90.79,68
2025-03-25,REL05753,4122797.22,8559917.63,6,687132.87,29,16897,6969,41.24,15097,89.35,54
2025-03-26,REL05754,4640784.5,13292207.65,7,662969.21,65,9082,4336,47.74,8304,91.43,58
