date,record_id,net_profit,revenue,operating_cash_flow,accounts_receivable,dso,budgeted_amount,actual_spend,budget_accuracy_score,internal_csat_score
2025-02-17,FIN04277,639509.73,2225493.8604,414415.78,2684982.68,36.19,2222212.38,2201662.87,99.08,4.45
2025-02-18,FIN04278,364871.23,1495972.0429999998,476347.76,2464994.05,49.43,1355417.84,1446212.47,93.3,4.7
2025-02-19,FIN04279,709265.19,2581725.2916,557277.71,4086893.07,47.49,2629750.15,2803763.44,93.38,5.0
2025-02-20,FIN04280,411459.06,1765159.3674,348692.83,2233303.95,37.96,1714978.2,1551714.52,90.48,4.63
2025-02-21,FIN04281,1154675.38,4353126.1826,709036.35,4652981.42,32.07,4406823.86,4162730.0,94.46,5.0
2025-02-22,FIN04282,471480.22,1829343.2536,725273.65,3210532.53,52.65,1649693.84,1624577.05,98.48,4.26
2025-02-23,FIN04283,276134.9,1060358.016,343506.35,1681159.56,47.56,1022489.06,929883.11,90.94,4.34
2025-02-24,FIN04284,918075.98,3121458.332,581617.92,5750120.33,55.26,3289184.31,3131714.36,95.21,3.96
2025-02-25,FIN04285,973798.65,3778338.762,589800.48,4759951.23,37.79,3779156.06,3596471.53,95.17,5.0
2025-02-26,FIN04286,1333486.98,3520405.6272,533673.7,5818744.91,49.59,3723805.74,3511227.36,94.29,4.09
2025-02-27,FIN04287,950076.1,4009321.1419999995,690417.82,4485149.38,33.56,4168860.36,4082697.51,97.93,4.65
2025-02-28,FIN04288,649125.11,2635447.9466,542170.24,3404497.77,38.75,2822522.89,2999218.9,93.74,5.0
2025-03-01,FIN04289,1243915.45,3719307.1955,591486.5,6161177.84,49.7,3352913.47,3181320.51,94.88,4.89
2025-03-02,FIN04290,902362.56,3645544.7424000003,858266.48,6655238.33,54.77,3471525.02,3528504.77,98.36,4.71
2025-03-03,FIN04291,303064.37,766752.8561,413476.55,1012823.4,39.63,774236.63,783152.44,98.85,4.98
2025-03-04,FIN04292,935605.73,2741324.7889,733380.29,4931241.85,53.97,2983119.55,3172800.66,93.64,4.4
2025-03-05,FIN04293,1380424.11,3630515.4093,653916.08,6091106.16,50.33,3761061.61,3681326.66,97.88,4.76
2025-03-06,FIN04294,715206.41,2903738.0245999997,513550.15,3916198.22,40.46,2878527.07,2719384.02,94.47,4.57
2025-03-07,FIN04295,585223.54,2346746.3954,809274.26,4403427.75,56.29,2173153.5,2343320.39,92.17,4.56
2025-03-08,FIN04296,386510.29,1596287.4977,685831.85,2409163.49,45.28,1594121.45,1700273.06,93.34,4.66
2025-03-09,FIN04297,396879.18,996166.7417999998,634153.07,1641928.67,49.45,984429.3,1008351.66,97.57,4.95
2025-03-10,FIN04298,762602.93,2669110.2550000004,767368.52,3992004.95,44.87,2817749.41,2588519.51,91.86,5.0
2025-03-11,FIN04299,974383.77,3809840.5407000002,861603.22,5534631.4,43.58,3743814.97,3381501.91,90.32,4.52
2025-03-12,FIN04300,304800.03,856488.0843000001,980868.15,1582770.89,55.44,825455.48,773059.63,93.65,4.27
2025-03-13,FIN04301,1421439.17,5401468.846,740545.26,6993305.56,38.84,4958245.58,4657417.47,93.93,4.35
2025-03-14,FIN04302,1181673.7,3155068.7789999996,912107.99,3270636.49,31.1,2868904.71,2660190.41,92.72,5.0
2025-03-15,FIN04303,962611.09,2753067.7174,300764.08,5175168.91,56.39,2719554.31,2590202.17,95.24,5.0
2025-03-16,FIN04304,1276970.27,4405547.4315,671164.98,8040229.59,54.75,4270616.07,4132152.93,96.76,4.27
2025-03-17,FIN04305,304242.78,1159164.9918000002,450253.28,1584069.06,41.0,1171990.96,1231630.86,94.91,5.0
2025-03-18,FIN04306,819890.54,2287494.6066,365934.72,2711713.09,35.56,2384451.64,2484370.72,95.81,4.39
2025-03-19,FIN04307,1019121.06,2924877.4422000004,672379.71,4900730.56,50.27,2655792.7,2445655.4,92.09,4.8
2025-03-20,FIN04308,1277248.78,3716793.9498,822778.55,4009532.0,32.36,3713981.91,4068375.24,90.46,4.39
2025-03-21,FIN04309,1218510.43,3631161.0813999996,588590.77,5169882.86,42.71,3894036.73,4090404.64,94.96,5.0
2025-03-22,FIN04310,560190.02,1652560.5590000001,769075.21,1794453.25,32.58,1637742.57,1527500.64,93.27,4.43
2025-03-23,FIN04311,1423144.22,4682144.4838,642803.48,7481643.97,47.94,4702036.3,4348910.15,92.49,4.29
2025-03-24,FIN04312,361649.59,1377884.9379,605960.11,1415374.96,30.82,1374245.07,1260882.74,91.75,4.46
2025-03-25,FIN04313,1337673.7,4521337.106,503179.65,7366335.92,48.88,4421680.43,4626659.51,95.36,5.0
2025-03-26,FIN04314,1462222.32,5922000.396,567815.46,9908724.07,50.2,5460225.93,5172238.94,94.73,4.68
2025-03-27,FIN04315,430299.58,1695380.3452,544856.94,2521275.51,44.61,1568686.68,1434710.8,91.46,4.29
2025-03-28,FIN04316,1138685.88,3131386.17,752331.03,3679401.7,35.25,2930407.07,2884591.68,98.44,4.36
2025-03-29,FIN04317,252371.17,656165.042,381212.96,722696.2,33.04,694559.18,723549.86,95.83,4.08
2025-03-30,FIN04318,727049.67,3097231.5942,364845.46,4067570.55,39.4,2958062.01,2842435.17,96.09,4.76
2025-03-31,FIN04319,871168.29,2317307.6514000003,762009.1,3395334.65,43.96,2524995.79,2516231.81,99.65,4.22
2025-01-01,FIN04320,954838.79,2673548.6119999997,682408.65,4390523.77,49.27,2839399.62,2664875.9,93.85,4.93
2025-01-02,FIN04321,1416718.42,3598464.7868,601140.07,3602963.33,30.04,3731277.41,3678404.1,98.58,4.84
2025-01-03,FIN04322,1073925.89,4037961.346399999,406710.02,6909209.97,51.33,4215949.54,4097011.05,97.18,4.57
2025-01-04,FIN04323,825661.34,3021920.5044,587718.98,5175679.31,51.38,2748516.6,2712191.34,98.68,4.97
2025-01-05,FIN04324,1252577.55,5599021.6485,852812.23,8087998.45,43.34,5675604.36,5636682.88,99.31,4.88
2025-01-06,FIN04325,1435692.67,6130407.700899999,922734.87,8235629.22,40.3,6671179.44,6127209.92,91.85,4.65
2025-01-07,FIN04326,228685.99,759237.4868,791803.6,1398749.72,55.27,689252.52,633198.14,91.87,4.37
2025-01-08,FIN04327,1477277.65,4786379.586,341938.52,8541713.09,53.54,4586324.73,4366741.21,95.21,4.72
2025-01-09,FIN04328,311971.78,963992.8002,769286.84,1911863.87,59.5,877524.86,810088.54,92.32,4.72
2025-01-10,FIN04329,1258702.81,3524367.868,468689.91,4835188.85,41.16,3573526.86,3396840.48,95.06,4.75
2025-01-11,FIN04330,564435.18,1569129.8004,520675.87,2992067.86,57.2,1448683.59,1310926.53,90.49,4.62
2025-01-12,FIN04331,371833.56,1026260.6255999999,437111.25,1115957.74,32.62,1022001.68,991492.76,97.01,4.7
2025-01-13,FIN04332,771812.33,2107047.6609,843029.05,2974026.27,42.34,2199736.45,2073652.04,94.27,4.69
2025-01-14,FIN04333,1037143.55,3090687.779,754021.49,4529013.88,43.96,2883264.64,3109396.98,92.16,5.0
2025-01-15,FIN04334,695237.4,2162188.314,728284.54,3115441.61,43.23,2272617.51,2435408.56,92.84,4.22
2025-01-16,FIN04335,270935.03,1197532.8326,767580.83,1946108.44,48.75,1092198.91,1048602.45,96.01,4.3
2025-01-17,FIN04336,979299.48,3584236.0968,465740.58,4194301.18,35.11,3333070.38,3316728.41,99.51,4.62
2025-01-18,FIN04337,1373124.26,6151596.684800001,611251.09,11481660.99,55.99,5881062.21,6417170.56,90.88,4.37
2025-01-19,FIN04338,698179.98,2262103.1352,743277.61,3510250.25,46.55,2396064.46,2407611.75,99.52,4.66
2025-01-20,FIN04339,481232.61,1645815.5262,745615.82,3133977.64,57.13,1761067.67,1883790.59,93.03,4.27
2025-01-21,FIN04340,775350.55,2442354.2325,854296.3,2448781.64,30.08,2305767.92,2456276.82,93.47,4.31
2025-01-22,FIN04341,262871.52,754441.2624000001,500972.78,1229730.29,48.9,693449.79,754652.14,91.17,5.0
2025-01-23,FIN04342,1266633.86,3533908.4694000003,839235.29,4991496.75,42.37,3779835.83,3632951.9,96.11,4.53
2025-01-24,FIN04343,1274243.05,5593926.9895,608129.14,8419414.26,45.15,5761037.1,5234991.82,90.87,4.25
2025-01-25,FIN04344,964400.6,4310870.682,769120.88,7517315.74,52.31,4015882.49,3697787.44,92.08,4.57
2025-01-26,FIN04345,659033.76,1706897.4383999999,619003.57,2094622.18,36.81,1726600.76,1751221.24,98.57,4.91
2025-01-27,FIN04346,1239718.37,3471211.436,964027.12,4182460.7,36.15,3729727.43,3752313.15,99.39,4.96
2025-01-28,FIN04347,921093.13,3085661.9855,425511.59,5254906.48,51.09,2819995.71,2706323.39,95.97,4.16
2025-01-29,FIN04348,1273712.0,3655553.44,772503.56,5561433.83,45.64,3351207.58,3182784.8,94.97,4.37
2025-01-30,FIN04349,1020896.43,3297495.4689,703574.5,4067919.34,37.01,3148189.99,3280024.5,95.81,4.67
2025-01-31,FIN04350,1219727.12,3366446.8512,420911.73,4995869.86,44.52,3468963.46,3358305.51,96.81,4.59
2025-02-01,FIN04351,978131.89,3335429.7449000003,346204.44,4868254.52,43.79,3120633.75,3185512.84,97.92,4.12
2025-02-02,FIN04352,738383.39,2244685.5056000003,859401.07,3796760.79,50.74,2386714.48,2488051.32,95.75,4.17
2025-02-03,FIN04353,1445329.62,4625054.784000001,410215.93,4637362.53,30.08,4856705.44,4789163.61,98.61,4.28
2025-02-04,FIN04354,903447.97,2430275.0393,430554.68,3856263.87,47.6,2459926.75,2309087.13,93.87,4.07
2025-02-05,FIN04355,986616.37,3315031.0031999997,984903.96,5322872.85,48.17,3060481.51,3281313.71,92.78,4.46
2025-02-06,FIN04356,486633.93,2175253.6670999997,802082.6,3796927.33,52.37,2387654.06,2193552.57,91.87,4.96
2025-02-07,FIN04357,1013346.03,3202173.4548000004,475340.79,6049643.65,56.68,3195790.65,3406374.51,93.41,4.4
2025-02-08,FIN04358,943089.94,4008132.2449999996,713664.27,5772471.16,43.21,3969712.81,4237017.06,93.27,4.92
2025-02-09,FIN04359,440289.92,1844814.7648,673878.29,2476701.13,40.28,2027661.4,2056453.89,98.58,4.61
2025-02-10,FIN04360,277463.23,1220838.212,891131.29,1345754.84,33.07,1309683.07,1343597.59,97.41,4.54
2025-02-11,FIN04361,985667.12,4021521.8496,810524.52,5376114.56,40.11,3986428.23,3873227.27,97.16,4.1
2025-02-12,FIN04362,1192799.95,4556495.808999999,882204.79,4868545.9,32.05,4482501.04,4788731.36,93.17,4.95
2025-02-13,FIN04363,880421.78,3706575.6938,448054.61,6682289.55,54.08,3407017.2,3246004.08,95.27,4.63
2025-02-14,FIN04364,494804.41,1311231.6864999998,748153.44,2369403.72,54.21,1423082.83,1440096.09,98.8,4.12
2025-02-15,FIN04365,1066478.57,3658021.4951000004,328168.6,5184285.81,42.52,3909528.65,3519979.18,90.04,4.71
2025-02-16,FIN04366,304137.44,1362535.7312,348258.43,1716306.19,37.79,1310760.05,1426065.81,91.2,4.42
2025-02-17,FIN04367,774383.82,3128510.6328,799468.92,3497737.69,33.54,3287014.3,3581725.72,91.03,4.62
2025-02-18,FIN04368,412376.79,1822705.4118,317094.07,3374260.0,55.54,1918481.08,1999217.17,95.79,4.67
2025-02-19,FIN04369,439796.77,1785574.8861999998,705835.51,3352408.42,56.32,1688407.73,1662487.24,98.46,4.96
2025-02-20,FIN04370,462982.13,1967674.0525,888283.57,2491645.22,37.99,2012401.44,1883048.74,93.57,4.26
2025-02-21,FIN04371,702719.17,2747631.9547,565959.27,4456001.11,48.65,2613013.82,2609074.9,99.85,4.77
2025-02-22,FIN04372,266495.27,1071310.9854,331388.31,1348409.5,37.76,1133422.61,1199480.85,94.17,5.0
2025-02-23,FIN04373,717131.47,2545816.7185,799693.21,3118947.85,36.75,2369549.31,2419439.52,97.89,5.0
2025-02-24,FIN04374,865219.68,3763705.608,950780.52,3843526.47,30.64,3890848.1,3912245.1,99.45,4.91
2025-02-25,FIN04375,828282.57,3437372.6655,802019.97,5421284.67,47.31,3317760.15,3549634.57,93.01,4.71
2025-02-26,FIN04376,697619.33,2923024.9927000003,704913.07,3361307.87,34.5,2651874.71,2552765.63,96.26,4.68
2025-02-27,FIN04377,1290890.59,4969928.771500001,461020.18,5031412.67,30.37,4595896.55,4926767.98,92.8,5.0
2025-02-28,FIN04378,388924.7,1209555.817,310762.94,1336379.15,33.15,1247027.65,1231926.99,98.79,4.51
2025-03-01,FIN04379,857405.77,2203532.8289,786270.48,2894933.54,39.41,2088911.35,1881028.68,90.05,4.84
2025-03-02,FIN04380,280653.84,1226457.2808,461718.32,2047157.35,50.07,1258599.14,1316983.54,95.36,5.0
2025-03-03,FIN04381,292502.38,1073483.7346,900713.87,1290996.29,36.08,1055196.33,1134936.12,92.44,4.57
2025-03-04,FIN04382,946025.6,2932679.36,626454.88,5535697.88,56.63,3045712.72,3036186.24,99.69,4.0
2025-03-05,FIN04383,935823.95,2620307.0599999996,671444.91,3376235.28,38.65,2616611.7,2592930.25,99.09,4.34
2025-03-06,FIN04384,1341443.57,5580405.251200001,827755.58,7428782.18,39.94,5366728.29,5694580.04,93.89,4.69
2025-03-07,FIN04385,925235.78,3858233.2026,845601.43,4699240.0,36.54,3584930.76,3860808.93,92.3,4.35
2025-03-08,FIN04386,1447728.33,5979118.0029,749855.58,7496650.06,37.61,5789099.54,6338392.59,90.51,4.5
2025-03-09,FIN04387,263303.3,997919.507,956902.27,1071900.38,32.22,1024842.19,993205.37,96.91,4.51
2025-03-10,FIN04388,327409.99,1057534.2677,987608.91,1369264.26,38.84,1108396.06,1129386.59,98.11,4.77
2025-03-11,FIN04389,257285.62,800158.2782,962819.81,1487988.3,55.79,745801.87,793968.5,93.54,4.32
2025-03-12,FIN04390,440859.91,1110966.9732,876925.43,1875783.9,50.65,1147467.22,1154777.02,99.36,4.42
2025-03-13,FIN04391,903651.14,3768225.2538,793937.65,7066433.0,56.26,3526515.84,3499610.88,99.24,5.0
2025-03-14,FIN04392,1039243.84,2774781.0527999997,764328.1,3065741.86,33.15,2620402.97,2658101.18,98.56,4.46
2025-03-15,FIN04393,259260.71,974820.2695999999,372625.12,1418964.6,43.67,980926.01,952845.43,97.14,4.82
2025-03-16,FIN04394,1429762.16,5018465.1816,490039.04,6168972.78,36.88,4806889.0,4510857.79,93.84,4.6
2025-03-17,FIN04395,1294814.99,4596593.2145,303981.76,7911727.9,51.64,4745150.92,4333870.76,91.33,4.59
2025-03-18,FIN04396,585596.23,2547343.6004999997,396186.91,5018872.71,59.11,2779547.53,2840686.89,97.8,4.82
2025-03-19,FIN04397,300343.79,768880.1024,607460.63,1395793.78,54.46,714888.14,697607.06,97.58,4.04
2025-03-20,FIN04398,420853.2,1704455.46,402575.59,1764585.52,31.06,1728491.97,1860878.21,92.34,4.73
2025-03-21,FIN04399,365027.74,949072.124,931164.39,1249605.01,39.5,1029420.41,972382.12,94.46,4.77
2025-03-22,FIN04400,360268.91,929493.7877999999,863989.43,956058.43,30.86,869360.93,836448.95,96.21,4.85
2025-03-23,FIN04401,874130.2,2937077.4719999996,350128.34,3055050.97,31.21,2858863.63,3127886.26,90.59,4.49
2025-03-24,FIN04402,519601.68,1366552.4183999998,474239.6,1475214.25,32.39,1263682.95,1277909.8,98.87,4.6
2025-03-25,FIN04403,665581.63,2715573.0504,873350.32,3465959.01,38.29,2792715.81,2707120.77,96.94,3.86
2025-03-26,FIN04404,1486356.93,5291430.6707999995,862132.29,6901098.53,39.13,5470432.29,5865281.88,92.78,4.4
2025-03-27,FIN04405,1089608.52,2789397.8112,961815.39,3906421.96,42.01,2880991.77,3021224.1,95.13,4.65
2025-03-28,FIN04406,1433674.87,3698881.1646000003,998283.43,5196673.16,42.15,3730045.75,3784611.05,98.54,5.0
2025-03-29,FIN04407,385323.52,1437256.7296,983389.04,2545969.52,53.14,1508044.75,1625400.7,92.22,5.0
2025-03-30,FIN04408,696781.32,2863771.2252,587096.59,3268717.77,34.24,2597942.98,2386970.02,91.88,4.5
2025-03-31,FIN04409,921151.34,3113491.5291999998,475229.91,3604615.6,34.73,3398384.4,3326674.38,97.89,4.86
2025-01-01,FIN04410,299785.48,1082225.5828,830887.13,1760336.28,48.8,1022074.66,1085555.74,93.79,4.56
2025-01-02,FIN04411,205443.68,842319.0879999999,509491.02,1323908.42,47.15,778565.97,760805.79,97.72,4.12
2025-01-03,FIN04412,1071564.63,3986220.4236,864480.25,4600117.13,34.62,4337913.52,4708142.75,91.47,4.78
2025-01-04,FIN04413,1034365.37,3051377.8415,673768.31,5651958.63,55.57,3253035.42,3026963.2,93.05,5.0
2025-01-05,FIN04414,734025.45,2737914.9285,855749.09,3638851.61,39.87,2882953.46,2788760.05,96.73,4.49
2025-01-06,FIN04415,836537.3,3145380.248,493115.92,4299632.1,41.01,2896735.24,2853714.41,98.51,4.33
2025-01-07,FIN04416,740075.9,2938101.3230000003,655619.12,4173455.64,42.61,3118811.72,3235431.63,96.26,4.62
2025-01-08,FIN04417,231206.56,864712.5344,694816.66,1143756.89,39.68,883567.34,829731.49,93.91,4.56
2025-01-09,FIN04418,635983.09,2823764.9196,960175.65,4397886.94,46.72,2954736.0,2665091.41,90.2,5.0
2025-01-10,FIN04419,430206.93,1243298.0277,486618.3,1726502.98,41.66,1362174.79,1491992.59,90.47,4.9
2025-01-11,FIN04420,327951.45,1442986.3800000001,955681.77,1817347.16,37.78,1354802.94,1462850.39,92.02,4.64
2025-01-12,FIN04421,1443736.56,5168576.8848,863401.24,9843424.78,57.13,5173106.59,4966412.1,96.0,3.73
2025-01-13,FIN04422,979167.64,3760003.7376,811625.84,4919403.67,39.25,3950524.59,3937472.72,99.67,4.56
2025-01-14,FIN04423,1147253.17,3097583.559,850809.19,5261211.37,50.95,3056482.56,3049709.52,99.78,5.0
2025-01-15,FIN04424,609972.87,1988511.5561999998,723797.53,2678976.0,40.42,1811396.06,1945158.8,92.62,4.62
2025-01-16,FIN04425,711091.27,2872808.7308,470856.01,4123112.51,43.06,2649556.39,2700989.65,98.06,4.85
2025-01-17,FIN04426,508001.19,1986284.6529,432646.48,2454935.65,37.08,2026841.4,2159166.18,93.47,4.72
2025-01-18,FIN04427,326055.37,841222.8546,906439.01,1474099.72,52.57,805050.97,871386.23,91.76,4.45
2025-01-19,FIN04428,432741.13,1553540.6567,807597.58,2698815.88,52.12,1441014.8,1460022.69,98.68,5.0
2025-01-20,FIN04429,1236768.26,3314538.9368000003,449243.0,3388254.1,30.67,3208402.1,3070750.4,95.71,4.66
2025-01-21,FIN04430,1080809.55,4852834.879500001,730565.36,5144946.62,31.81,4562616.85,4561437.69,99.97,4.39
2025-01-22,FIN04431,911007.54,3908222.3466000003,613282.54,7513074.62,57.67,3536112.26,3784255.13,92.98,4.61
2025-01-23,FIN04432,817616.83,2076746.7482,411058.62,3922615.01,56.66,1932127.91,1964440.5,98.33,5.0
2025-01-24,FIN04433,1399164.57,5904474.4854,672299.98,8892653.4,45.18,6356849.29,6859958.2,92.09,4.16
2025-01-25,FIN04434,294555.43,1278370.5662,497063.36,1909064.13,44.8,1153611.13,1244847.01,92.09,4.68
2025-01-26,FIN04435,564781.06,1812947.2026000002,367370.89,3285829.34,54.37,1912242.43,1863809.01,97.47,4.62
2025-01-27,FIN04436,654919.21,2580381.6873999997,626870.81,2937635.91,34.15,2711186.97,2683052.38,98.96,4.14
2025-01-28,FIN04437,1217153.56,4113979.0328,713075.99,6803283.51,49.61,4166833.53,4315100.94,96.44,4.83
2025-01-29,FIN04438,1490269.01,5677924.9281,332834.49,8380520.64,44.28,5346842.59,4930927.16,92.22,4.68
2025-01-30,FIN04439,512871.67,1630931.9106,581464.92,2843254.21,52.3,1754249.68,1742165.43,99.31,4.86
2025-01-31,FIN04440,1336599.53,4210288.5195,480363.34,4337029.96,30.9,4189300.71,3895534.75,92.99,4.94
2025-02-01,FIN04441,1279809.59,4287362.1265,321455.41,6828591.2,47.78,4007145.48,4286007.69,93.04,4.58
2025-02-02,FIN04442,492054.62,1372832.3898,387963.78,2137126.92,46.7,1353344.37,1473192.34,91.14,4.43
2025-02-03,FIN04443,719132.35,2991590.576,397323.91,5507064.51,55.23,2809054.03,2607672.31,92.83,4.17
2025-02-04,FIN04444,732574.73,2344239.136,428011.97,3930905.27,50.31,2286105.68,2362617.72,96.65,4.41
2025-02-05,FIN04445,1471686.87,4856566.671,862364.3,9131124.13,56.4,4853349.46,4985887.86,97.27,4.6
2025-02-06,FIN04446,435159.47,1866834.1263,607644.31,3523226.24,56.62,1814525.77,1908908.25,94.8,4.31
2025-02-07,FIN04447,1238905.36,4323779.7064000005,402960.19,6088590.93,42.24,4459584.68,4634203.86,96.08,4.78
2025-02-08,FIN04448,634450.53,2277677.4027,370207.88,2590708.02,34.12,2476253.43,2336161.39,94.34,4.33
2025-02-09,FIN04449,1150131.45,5072079.6945,508558.32,8268928.63,48.91,4918039.97,4712675.07,95.82,4.07
2025-02-10,FIN04450,746014.31,3185481.1037,858610.86,5968782.79,56.21,3093573.29,2886447.56,93.3,4.43
2025-02-11,FIN04451,951867.69,2703304.2395999995,555121.89,2905925.93,32.25,2832145.06,3070693.23,91.58,4.66
2025-02-12,FIN04452,1282395.31,4424263.8195,411928.15,6892663.57,46.74,4451332.29,4470760.99,99.56,4.22
2025-02-13,FIN04453,1245415.23,5529643.621200001,582881.33,6165550.02,33.45,5450945.11,5970050.77,90.48,4.33
2025-02-14,FIN04454,1326350.14,4297374.4536,688718.09,4413386.34,30.81,4567084.71,4520794.43,98.99,4.41
2025-02-15,FIN04455,277502.52,899108.1648000001,320708.93,1510173.86,50.39,969424.91,979647.14,98.95,4.45
2025-02-16,FIN04456,1099665.72,3178033.9308,739349.26,5344975.13,50.46,3235611.39,3422819.93,94.21,4.69
2025-02-17,FIN04457,381983.59,1042815.2007,576570.53,1669190.54,48.02,977139.38,1035225.17,94.06,4.79
2025-02-18,FIN04458,740564.14,2947445.2772,306808.11,5479957.47,55.78,2927571.18,2770155.44,94.62,4.46
2025-02-19,FIN04459,913164.94,3689186.3575999998,771722.58,3987554.62,32.43,3692411.2,3536061.85,95.77,4.29
2025-02-20,FIN04460,723561.33,3212612.3052000003,798671.34,3550772.72,33.16,3169054.01,2914139.64,91.96,4.64
2025-02-21,FIN04461,875495.18,3545755.4790000003,740187.85,6611186.75,55.94,3377283.79,3583611.85,93.89,4.76
2025-02-22,FIN04462,1495484.2,4471497.758,539351.15,6721898.48,45.1,4446745.16,4708090.62,94.12,5.0
2025-02-23,FIN04463,375782.51,969518.8758,670723.4,1234248.73,38.19,959153.97,878826.52,91.63,4.94
2025-02-24,FIN04464,1078092.86,4819075.0842,571010.39,8376308.99,52.14,4539080.58,4318873.98,95.15,4.22
2025-02-25,FIN04465,714801.26,2273068.0068,790435.21,4306108.49,56.83,2456473.07,2431843.0,99.0,4.56
2025-02-26,FIN04466,372912.74,1163487.7488,708506.13,1965832.72,50.69,1253155.64,1263626.75,99.16,4.74
2025-02-27,FIN04467,406357.79,1751402.0748999997,357259.38,3138394.47,53.76,1842340.63,1850647.45,99.55,4.34
2025-02-28,FIN04468,1434055.04,5262981.9968,750165.49,6749759.89,38.47,5158718.72,5657128.63,90.34,4.49
2025-03-01,FIN04469,1343481.95,3936402.1135,781066.89,5073138.05,38.66,3834324.84,4036873.39,94.72,4.8
2025-03-02,FIN04470,1379154.55,5902781.474,559491.53,11003515.91,55.92,6158331.04,5681907.55,92.26,4.67
2025-03-03,FIN04471,1488992.61,6685576.818900001,913050.05,10796289.63,48.45,6830144.71,6548062.98,95.87,4.6
2025-03-04,FIN04472,470810.01,1257062.7267,890110.05,1551419.99,37.02,1282354.41,1242710.99,96.91,4.4
2025-03-05,FIN04473,662071.14,2793940.2108,422616.57,4258416.98,45.72,2583898.23,2488370.51,96.3,4.17
2025-03-06,FIN04474,1069984.74,3509549.9472,932986.42,5916611.53,50.58,3592574.51,3798030.73,94.28,4.51
2025-03-07,FIN04475,828943.3,2942748.715,608610.66,3585883.74,36.56,3179265.09,3090602.55,97.21,4.57
2025-03-08,FIN04476,743906.39,3221114.6687000003,806624.76,5330643.31,49.65,2954288.14,2949813.41,99.85,4.16
2025-03-09,FIN04477,665154.62,2959938.059,869867.9,3084684.2,31.26,2864729.46,2883896.89,99.33,4.61
2025-03-10,FIN04478,971914.82,2935182.7564,653578.69,3826573.17,39.11,2940474.47,2805461.81,95.41,4.72
2025-03-11,FIN04479,948271.46,2778435.3778,579371.36,4651022.5,50.22,2881798.45,2779607.45,96.45,4.39
2025-03-12,FIN04480,409895.18,1090321.1788,940815.96,1253159.63,34.48,1000835.23,1056881.52,94.4,4.72
